tweet_id_customer,author_id_customer,inbound_customer,created_at_customer,text_customer,response_tweet_id_customer,in_response_to_tweet_id_customer,tweet_id_brand,author_id_brand,inbound_brand,created_at_brand,text_brand,response_tweet_id_brand,in_response_to_tweet_id_brand,customer_text_clean,brand_text_clean,cluster
2905804,804670,True,Sat May 13 20:41:52 +0000 2017,@AppleSupport Since 10.11 it’s 2-4 times a month to fix stuff. I switched to a new MBP with 10.12. A couple of years back it was only for updates.,2905802,2905807,2905802,AppleSupport,False,Sat May 13 20:58:52 +0000 2017,"@804670 As you add more data &amp; applications to your Mac, it may need to be powered off completely periodically.",2905803,2905804,Since 10.11 it’s 2-4 times a month to fix stuff. I switched to a new MBP with 10.12. A couple of years back it was only for updates.,"As you add more data &amp; applications to your Mac, it may need to be powered off completely periodically.",7
2445230,701060,True,Wed Nov 15 00:51:19 +0000 2017,"@AppleSupport no no not the first time, it happens on a daily basis!",2445229,2445231,2445229,AppleSupport,False,Wed Nov 15 00:58:27 +0000 2017,@701060 We'll be happy to research this further as you shouldn't see this on a regular basis. Send us a DM with your iOS version from Settings &gt; General &gt; About. We'll meet you there. https://t.co/GDrqU22YpT,,2445230,"no no not the first time, it happens on a daily basis!",We'll be happy to research this further as you shouldn't see this on a regular basis. Send us a DM with your iOS version from Settings &gt; General &gt; About. We'll meet you there.,9
1232238,409002,True,Wed Oct 25 22:02:45 +0000 2017,"@AppleSupport It’s not connecting atall, nothing on the internet is loading since I updated my phone. WiFi is working fine though on other devices though.",1232240,1232237,1232240,AppleSupport,False,Wed Oct 25 22:14:29 +0000 2017,@409002 Let's pair up in DM to get a better look at what you're seeing. https://t.co/GDrqU22YpT,,1232238,"It’s not connecting atall, nothing on the internet is loading since I updated my phone. WiFi is working fine though on other devices though.",Let's pair up in DM to get a better look at what you're seeing.,4
666206,278712,True,Thu Nov 23 02:53:25 +0000 2017,"@AppleSupport @115858 Yes, we have. We through all options on sharing locations but nothing.",666203,666209,666203,AppleSupport,False,Thu Nov 23 02:58:00 +0000 2017,"@278712 Alright, let's take a deeper look.  When did you first notice this behavior?  Also, what iOS version are you currently on?  You can check in Settings &gt; General &gt; About &gt; Version.","666204,666205",666206,"Yes, we have. We through all options on sharing locations but nothing.","Alright, let's take a deeper look. When did you first notice this behavior? Also, what iOS version are you currently on? You can check in Settings &gt; General &gt; About &gt; Version.",9
2450600,278557,True,Sun Oct 29 16:57:50 +0000 2017,@AppleSupport You guys called me at the wrong time so really you should still call at 5.,2450602,2450598,2450602,AppleSupport,False,Sun Oct 29 17:05:30 +0000 2017,"@278557 Was the call for help with your Apple TV? Let us know in DM, and we'll explore our options to assist.",2450603,2450600,You guys called me at the wrong time so really you should still call at 5.,"Was the call for help with your Apple TV? Let us know in DM, and we'll explore our options to assist.",5
1009077,358777,True,Sat Oct 14 14:08:10 +0000 2017,@AppleSupport Yes I have the latest version. Both devices also switch off the ‘ask to join known network’ option by themselves as well,1009079,1009076,1009079,AppleSupport,False,Sat Oct 14 15:04:29 +0000 2017,@358777 Thanks for verifying that for us. Please DM us and we'll work on this together as a team. https://t.co/GDrqU22YpT,,1009077,Yes I have the latest version. Both devices also switch off the ‘ask to join known network’ option by themselves as well,Thanks for verifying that for us. Please DM us and we'll work on this together as a team.,4
2304369,668612,True,Thu Oct 19 21:56:11 +0000 2017,@AppleSupport I sent an e-mail. But I just got another message right now!!!!!!!!! That's not usual at all.,2304370,2304368,2304370,AppleSupport,False,Thu Oct 19 22:14:56 +0000 2017,@668612 Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,,2304369,I sent an e-mail. But I just got another message right now!!!!!!!!! That's not usual at all.,Let's take a look at this further for you. Reach out to us in DM.,10
400861,210814,True,Mon Oct 09 18:45:47 +0000 2017,@AppleSupport 11.0.2 battery life has gone from 9 hours to max 6 hours now,400860,400862,400860,AppleSupport,False,Mon Oct 09 19:37:31 +0000 2017,@210814 Let's look into this some more. Send us a DM and we'll continue from there. https://t.co/GDrqU22YpT,,400861,11.0.2 battery life has gone from 9 hours to max 6 hours now,Let's look into this some more. Send us a DM and we'll continue from there.,8
1110817,382170,True,Tue Oct 24 01:57:36 +0000 2017,"@AppleSupport Thank you, I really didn’t think it was legit but wanted to make sure.",1110819,1110816,1110819,AppleSupport,False,Tue Oct 24 02:09:54 +0000 2017,@382170 You're welcome.,,1110817,"Thank you, I really didn’t think it was legit but wanted to make sure.",You're welcome.,5
503656,235370,True,Fri Dec 01 21:59:06 +0000 2017,@AppleSupport I’ve actually done the steps in that article – twice now. I don’t have a single country artist in my liked list and I constantly dislike the songs in my mixes. I just don’t get it.,503658,503655,503658,AppleSupport,False,Fri Dec 01 22:40:04 +0000 2017,"@235370 Thanks for letting us know. Just to verify, what kind of device are you using with Apple Music? Please send the answer in DM, here: https://t.co/GDrqU22YpT",,503656,I’ve actually done the steps in that article – twice now. I don’t have a single country artist in my liked list and I constantly dislike the songs in my mixes. I just don’t get it.,"Thanks for letting us know. Just to verify, what kind of device are you using with Apple Music? Please send the answer in DM, here:",6
2756827,771549,True,Tue Nov 21 02:39:19 +0000 2017,@AppleSupport Is it considered having issues with my Apple TV if it’s taking 8 hours to buffer Harry Potter?,2756826,2756828,2756826,AppleSupport,False,Tue Nov 21 02:49:51 +0000 2017,@771549 Our Apple TV support team would be happy to take a look and see if they can help speed up that download.  Here's a few steps that may help in the meantime: https://t.co/ePKYg6bh61,,2756827,Is it considered having issues with my Apple TV if it’s taking 8 hours to buffer Harry Potter?,Our Apple TV support team would be happy to take a look and see if they can help speed up that download. Here's a few steps that may help in the meantime:,9
1399389,445396,True,Sat Oct 28 16:38:37 +0000 2017,"@AppleSupport I’m talking about the apps inside app store. Before iOS 11, there was a list of them",1399391,1399388,1399391,AppleSupport,False,Sat Oct 28 17:45:30 +0000 2017,@445396 Please send us a DM and we can follow up with you there. https://t.co/GDrqU22YpT,1399392,1399389,"I’m talking about the apps inside app store. Before iOS 11, there was a list of them",Please send us a DM and we can follow up with you there.,1
244985,174168,True,Thu Oct 05 23:03:15 +0000 2017,@AppleSupport I've got the latest iOS. It started glitching a few days ago (but it wasn't a problem) it was last night that the screen became unresponsive,244987,244984,244987,AppleSupport,False,Thu Oct 05 23:58:00 +0000 2017,"@174168 Thank you for those details. In DM, please let us know if these issues happen while or after using a particular app. https://t.co/GDrqU22YpT",,244985,I've got the latest iOS. It started glitching a few days ago (but it wasn't a problem) it was last night that the screen became unresponsive,"Thank you for those details. In DM, please let us know if these issues happen while or after using a particular app.",3
556192,249927,True,Sat Dec 02 22:13:06 +0000 2017,"@AppleSupport Thanks. The original tones were in my iTunes folder, but seem to have disappeared a few years ago - possibly during an iTunes update. Is there any way I can extract them from my old iPhone?",556194,556191,556194,AppleSupport,False,Sat Dec 02 22:33:30 +0000 2017,"@249927 Ringtones from your older iPhone can't be extracted, but this link might help you to create new ones: https://t.co/ehnLk8tURM",556195,556192,"Thanks. The original tones were in my iTunes folder, but seem to have disappeared a few years ago - possibly during an iTunes update. Is there any way I can extract them from my old iPhone?","Ringtones from your older iPhone can't be extracted, but this link might help you to create new ones:",6
1655594,449751,True,Mon Nov 06 03:22:14 +0000 2017,"@AppleSupport That’d be great if it wasn’t doing it with the letter A, as well. And the freezing screen. And the time/lock screen issue. 😡",1655596,1655593,1655596,AppleSupport,False,Mon Nov 06 05:42:58 +0000 2017,@449751 Thanks for following-up. Send us a DM and we'll look into this more. https://t.co/GDrqU22YpT,1655597,1655594,"That’d be great if it wasn’t doing it with the letter A, as well. And the freezing screen. And the time/lock screen issue. 😡",Thanks for following-up. Send us a DM and we'll look into this more.,9
739806,296924,True,Wed Oct 11 15:57:20 +0000 2017,@AppleSupport I have done everything on the article and it still remains doing the same from turning it off and on to fully restoring,739808,739805,739808,AppleSupport,False,Wed Oct 11 16:45:34 +0000 2017,"@296924  We'd love to help further. To start, please send us a DM letting us know if you spoke with your wireless carrier. https://t.co/GDrqU22YpT",,739806,I have done everything on the article and it still remains doing the same from turning it off and on to fully restoring,"We'd love to help further. To start, please send us a DM letting us know if you spoke with your wireless carrier.",11
2341723,677359,True,Tue Nov 14 14:34:26 +0000 2017,"@AppleSupport I'd say last week it happen twice, yesterday. But today was just fine.  Odd.  I did install the latest update last night.",2341724,2341722,2341724,AppleSupport,False,Tue Nov 14 16:00:56 +0000 2017,"@677359 Thank you for confirming that.  If the issue returns, please let us know!  The update may have resolved it.",,2341723,"I'd say last week it happen twice, yesterday. But today was just fine. Odd. I did install the latest update last night.","Thank you for confirming that. If the issue returns, please let us know! The update may have resolved it.",11
981941,352820,True,Sat Sep 30 13:06:10 +0000 2017,"@AppleSupport I want to be able to delete multiple, individual emails at one time.",981943,981940,981943,AppleSupport,False,Sat Sep 30 15:08:25 +0000 2017,@352820 We'd be happy to provide info about this. Which device and software version are you using?,981944,981941,"I want to be able to delete multiple, individual emails at one time.",We'd be happy to provide info about this. Which device and software version are you using?,5
61304,130035,True,Sun Nov 26 01:33:31 +0000 2017,"@AppleSupport And as soon as I say that, it happened again",61305,61303,61305,AppleSupport,False,Sun Nov 26 01:42:00 +0000 2017,@130035 Can you tell us in what app this is occurring?,61306,61304,"And as soon as I say that, it happened again",Can you tell us in what app this is occurring?,5
338626,196837,True,Sat Oct 07 22:52:02 +0000 2017,@AppleSupport it powers on and takes me to the user log in screen. i log in and the progress bar starts loading then it shuts back off halfway through,338628,338625,338628,AppleSupport,False,Sun Oct 08 00:38:00 +0000 2017,"@196837 Power your Mac off. Disconnect any external devices, and attempt to start in safe mode: https://t.co/PQ4LSYhUTY
Keep us posted.",338629,338626,it powers on and takes me to the user log in screen. i log in and the progress bar starts loading then it shuts back off halfway through,"Power your Mac off. Disconnect any external devices, and attempt to start in safe mode: Keep us posted.",11
